"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
18.32,59.78,"Lathyrus linifolius",1096745752,"Sweden. Province Uppland. Fasterna parish, ca. 10 km NW of Rimbo, Rånäs, at cottage Freden. In dry meadow. Perennial herb. Flowers dull purple.","SWE",NA,2008,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH"
9.27414,59.721924,"Lathyrus linifolius",1054216276,"Nerigard Bolkesjø","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.901216,59.432528,"Lathyrus linifolius",1229452282,"Landsverknuten V","NOR",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.922579,59.317489,"Lathyrus linifolius",1229452252,"Grasfjellet","NOR",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
6.214689,58.544457,"Lathyrus linifolius",1229701427,"Stolen","NOR",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.914604,59.423085,"Lathyrus linifolius",1313453339,"Liåsen","NOR",NA,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.164944,59.408116,"Lathyrus linifolius",2846690301,"Evju slåtteeng","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.55259,58.72356,"Lathyrus linifolius",3076176302,"Måmoen","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.278078,59.338696,"Lathyrus linifolius",3418743354,"Strævbekken S","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.305843,59.357326,"Lathyrus linifolius",3909234367,"Buskardnuten","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.147517,59.219204,"Lathyrus linifolius",3345473321,"Minnesjø","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
11.373682,59.864155,"Lathyrus linifolius",3330340308,"Prestehesten","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.936128,59.111175,"Lathyrus linifolius",3331501305,"Bjørnøya, Larvik","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.381444,61.738424,"Lathyrus linifolius",1050295630,"Sæter nordvest","NOR",NA,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.023263,60.451453,"Lathyrus linifolius",1050325571,"Øvre Rognstad","NOR",NA,2003,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.153724,60.037397,"Lathyrus linifolius",1050317460,"Vilbergfjellet Ø","NOR",NA,2003,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
12.559196,61.17783,"Lathyrus linifolius",1054038070,"Søgarn","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.304939,60.785931,"Lathyrus linifolius",1054034059,"By","NOR",NA,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.168011,60.683189,"Lathyrus linifolius",1053998058,"Balerud – beitemark vest for tun","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.683226,58.727348,"Lathyrus linifolius",2611518659,"Fenuten","NOR",NA,2019,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.678302,59.294835,"Lathyrus linifolius",3056965303,"Kvernbekken V","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.1949,60.082671,"Lathyrus linifolius",3410897329,"Nordenga Ø","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
7.478428,58.378685,"Lathyrus linifolius",3818706317,"Bjerland","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
11.254315,59.713637,"Lathyrus linifolius",2872844334,"Eikhaugen","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.285095,59.232583,"Lathyrus linifolius",3345476319,"Murefjell","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.018865,59.0258,"Lathyrus linifolius",1054137658,"Djupdalen","NOR",NA,2010,"HUMAN_OBSERVATION","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
6.876576,61.119909,"Lathyrus linifolius",1050301283,"Vigdal-Straumsnes","NOR",NA,2005,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.861902,59.999821,"Lathyrus linifolius",1050288819,"Støda aust","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.626395,59.637517,"Lathyrus linifolius",1054097217,"Friskdalen sør","NOR",NA,2001,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
12.261878,60.203908,"Lathyrus linifolius",1054037995,"SE Mengkroken","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.340575,60.825539,"Lathyrus linifolius",1054034048,"Kronviksætra","NOR",NA,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.476542,59.636845,"Lathyrus linifolius",1054219170,"Lauvåsen sør","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.265521,59.700721,"Lathyrus linifolius",1455756445,"Austrevåg nord","NOR",NA,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
9.648505,59.685938,"Lathyrus linifolius",2270456509,"Kampestad terrasse – Langs bekken NE Doppesvingen 38","NOR",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.069385,59.932216,"Lathyrus linifolius",3944925304,"Hegrevegen 2 – Rundt Aamodt grendehus","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.677364,60.196608,"Lathyrus linifolius",3319304510,"Sørlivegen","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.077208,61.878972,"Lathyrus linifolius",1050290930,"Ullinsvin","NOR",NA,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.577438,60.349709,"Lathyrus linifolius",1050272540,"Bråtån","NOR",NA,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.242782,60.040047,"Lathyrus linifolius",1050317447,"Gjester","NOR",NA,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.70201,59.623574,"Lathyrus linifolius",1054097207,"Skollenborg","NOR",NA,2001,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
7.429074,62.9697,"Lathyrus linifolius",1050310020,"Geithaugen","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
9.284823,58.887643,"Lathyrus linifolius",1054071349,"Skrubbåsen","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
6.240093,61.157819,"Lathyrus linifolius",1054070993,"Raundalen-Kvist","NOR",NA,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.49202,59.743966,"Lathyrus linifolius",1054215198,"Bårdsrud nord","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
8.596509,59.355529,"Lathyrus linifolius",1989859775,"Systran – Sydsdalen","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.193598,59.478886,"Lathyrus linifolius",2447140809,"Barkost N","NOR",NA,2019,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.092541,58.605293,"Lathyrus linifolius",2611521464,"Kjetevannslia","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.921426,59.641719,"Lathyrus linifolius",2611521589,"Høgenut Ø","NOR",NA,2019,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.43012,59.428386,"Lathyrus linifolius",2632672306,"Moen","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
8.899255,59.927422,"Lathyrus linifolius",3343406315,"Hylland","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
5.650917,59.903471,"Lathyrus linifolius",1050304310,"Flornes vest","NOR",NA,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.235966,60.496996,"Lathyrus linifolius",1050272539,"Flattum","NOR",NA,2001,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.767135,61.352433,"Lathyrus linifolius",1050320591,"Klåpe","NOR",NA,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.454985,58.869059,"Lathyrus linifolius",1054071488,"Vestre Rydningen","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
6.510093,61.223239,"Lathyrus linifolius",1054071001,"Skitteigen","NOR",NA,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
7.038639,61.244931,"Lathyrus linifolius",1050309221,"Lauvhaug","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.010491,59.629166,"Lathyrus linifolius",1427555192,"Presteseter","NOR",NA,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.288688,59.088892,"Lathyrus linifolius",1836013408,"Urdknuten","NOR",NA,2017,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.652931,59.327772,"Lathyrus linifolius",1990434302,"Tjoviki","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.300902,59.574498,"Lathyrus linifolius",1919663321,"Buseruddalen","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
7.458938,61.174959,"Lathyrus linifolius",3880743306,"Bermål","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
11.359541,61.074408,"Lathyrus linifolius",1054129804,"Marka, Åstoset – I beitemarken S Åsta/Åstoset","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.479432,60.326588,"Lathyrus linifolius",1050272535,"Grimsrud","NOR",NA,2000,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.960054,61.552314,"Lathyrus linifolius",1050315578,"Nordre Berge","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.942874,58.50279,"Lathyrus linifolius",1054049246,"Eigesveien – Like N kryss Jærveien","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.519778,60.272349,"Lathyrus linifolius",1054202843,"Hellerud","NOR",NA,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.771589,60.407334,"Lathyrus linifolius",1980999608,"Bergsætra","NOR",NA,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.80095,59.97342,"Lathyrus linifolius",3060089307,"Haveråtangen","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.764833,60.01243,"Lathyrus linifolius",3457750318,"Pipekleiv NV","NOR",NA,2021,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.119102,60.282859,"Lathyrus linifolius",3970660325,"Bergerøya","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
6.770842,61.185235,"Lathyrus linifolius",1054051458,"Eggum","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
11.09178,59.13365,"Lathyrus linifolius",1054216786,"Tamburen NV","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.648316,60.063392,"Lathyrus linifolius",1229456038,"Presttjennåsen NØ for Presttjenn","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.939828,59.756851,"Lathyrus linifolius",1050275057,"Vannes: Djupnevik N","NOR",NA,2006,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.937699,59.022661,"Lathyrus linifolius",1915494293,"Østeråfjellet","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.349362,59.581753,"Lathyrus linifolius",3803026303,"Torperåsveien","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
10.556881,61.010093,"Lathyrus linifolius",1054134786,"Korslund","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
5.796687,60.034074,"Lathyrus linifolius",1050288737,"Brothølen 1","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.623457,60.927268,"Lathyrus linifolius",1054113725,"Møystad S","NOR",NA,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
5.061987,61.491786,"Lathyrus linifolius",1050322759,"Grepland øst","NOR",NA,2007,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.26596,59.165613,"Lathyrus linifolius",1054063569,"Råstad stasjon","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.86752,60.683638,"Lathyrus linifolius",1054047878,"Gile","NOR",NA,2000,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.1497,59.321258,"Lathyrus linifolius",1229454273,"Foldsæ øst – Beitemark øst for gården","NOR",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.066578,59.176393,"Lathyrus linifolius",3033562304,"Ludal","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.375472,59.239945,"Lathyrus linifolius",1054132302,"Skjærsnes – åkerholme","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
10.522315,60.508404,"Lathyrus linifolius",1050272526,"Svinningsetra","NOR",NA,2001,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
4.962322,61.523656,"Lathyrus linifolius",1050322747,"Hamnsneset","NOR",NA,2007,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.902432,60.53047,"Lathyrus linifolius",1054047874,"Slåttsveddalen","NOR",NA,1980,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.035398,60.669368,"Lathyrus linifolius",1054214844,"Duva","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
9.749759,58.99263,"Lathyrus linifolius",1915494435,"Furustranda – (Stranda) Skog SW søndre strand","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
12.547,65.900971,"Lathyrus linifolius",1050278876,"Hamnessjøen","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.792515,60.717891,"Lathyrus linifolius",1054047880,"Haug: Bjerregård","NOR",NA,2000,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.271981,60.41306,"Lathyrus linifolius",1054233395,"SE Flaen – Flate S83gul","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.456362,59.52165,"Lathyrus linifolius",1275090433,"Dalsvika N","NOR",NA,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.18332,58.719824,"Lathyrus linifolius",1440671675,"Tveidalen","NOR",NA,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.722094,59.605763,"Lathyrus linifolius",3043767304,"Sopanstad","NOR",NA,2020,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.816669,59.834456,"Lathyrus linifolius",1054116576,"Prinsdalshallen, skogholt øst kunstgressbanen","NOR",NA,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.808782,61.596638,"Lathyrus linifolius",1050318388,"Solbjør øst","NOR",NA,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
6.731412,58.667012,"Lathyrus linifolius",1054060043,"Dåtland","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
8.723361,58.966449,"Lathyrus linifolius",1229449574,"Storli","NOR",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.992478,60.197067,"Lathyrus linifolius",3856201319,"Sykehusskogen","NOR",NA,2022,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID"
9.271706,61.766514,"Lathyrus linifolius",1050295628,"Rudi nordre","NOR",NA,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
12.564013,61.1658,"Lathyrus linifolius",1054038058,"Morud","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.210497,60.475192,"Lathyrus linifolius",1264716522,"Tresneset","NOR",NA,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.684808,59.923261,"Lathyrus linifolius",2236621710,"Øst-Ingebu V","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.719277,60.448177,"Lathyrus linifolius",1050325547,"Falla vestre","NOR",NA,2003,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
6.022476,59.18796,"Lathyrus linifolius",1054044735,"S Hovda","NOR",NA,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.30581,60.834411,"Lathyrus linifolius",1054034043,"Sørsveen","NOR",NA,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.176166,62.033369,"Lathyrus linifolius",1229438460,"Hage","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
5.895489,60.135555,"Lathyrus linifolius",1945592343,"Gjertrudhaugen sørøst, Gravdal nord 17","NOR",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.67631,60.0626,"Lathyrus linifolius",3116233308,"Bjørndalen","NOR",NA,2020,"HUMAN_OBSERVATION","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.380763,59.090792,"Lathyrus linifolius",1054128565,"Eikelifjellet","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.162301,60.524147,"Lathyrus linifolius",1050272546,"Putten","NOR",NA,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
11.154581,60.680648,"Lathyrus linifolius",1053998066,"Rå nordre, Stange","NOR",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
8.602352,60.862432,"Lathyrus linifolius",1054228532,"Grøte nord","NOR",NA,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
10.357209,60.380246,"Lathyrus linifolius",1054202639,"Velta sør","NOR",NA,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
4.957362,60.653754,"Lathyrus linifolius",1050298678,"Floni midtre","NOR",NA,2007,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
9.162178,61.728176,"Lathyrus linifolius",1050295641,"Steinekvea","NOR",NA,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
