"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
-1.200533,6.936689,"Maranthes polyandra",3008520096,"","GHA",200,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
11.268157,8.804914,"Maranthes polyandra",3999609023,"At barkin dutse","NGA",NA,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID"
-3.266667,10.083333,"Maranthes polyandra",3046040015,"Navielgan","BFA",NA,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-3.233333,10.816667,"Maranthes polyandra",3046042014,"Dankoblé","BFA",NA,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-4.516667,9.9,"Maranthes polyandra",3046041010,"zwischen Logoniégué und Mangodara","BFA",NA,1990,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2.51445,9.735317,"Maranthes polyandra",3046072186,"Foret Classee du Oueme Superieur","BEN",NA,2015,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-1.77055,9.08,"Maranthes polyandra",1261918582,"Along the Damongo-Fufusolo Road, travelling east. Ca. 10 km E of the town of Damongo. In savannah woodland, cultivated fields, disturbed areas and moist, seasonally inundated dambos and woodlands.","GHA",NA,1995,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
2.6333,8.9333,"Maranthes polyandra",2237173665,"Ouberou","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.3833,10.05,"Maranthes polyandra",2237173217,"Sakabanssi","BEN",NA,2011,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.359638,9.067719,"Maranthes polyandra",2237173738,"Koko","BEN",NA,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2.148891,7.001221,"Maranthes polyandra",2237173573,"Koto","BEN",NA,2003,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2.2333,8.7833,"Maranthes polyandra",2237173207,"Agbassa","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
1.865947,7.105365,"Maranthes polyandra",2237173638,"Lema","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.499084,9.286169,"Maranthes polyandra",2237173224,"Nioro","BEN",NA,2008,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.847591,7.762194,"Maranthes polyandra",3311155804,"Wari-Maro","BEN",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-5.094639,11.052694,"Maranthes polyandra",1288077397,"road Bobo to Orodara, 98km W from Bobo;voucher: Schmidt et al. 921, FR","BFA",NA,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
-4.821,10.722278,"Maranthes polyandra",1288077422,"Chutes de Karfiguela","BFA",NA,2004,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
-5.563417,10.781238,"Maranthes polyandra",1288077239,"Savane de Woroni","MLI",NA,2009,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
-5.441485,11.227828,"Maranthes polyandra",1288077296,"Galerie de Saniena","MLI",NA,2005,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.316667,7.343333,"Maranthes polyandra",2515937147,"2 km N of Gbananmè.","BEN",NA,1998,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-5.166667,8.916667,"Maranthes polyandra",2517470925,"23 km S. of Tafiré.","CIV",NA,1962,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2.674436,7.142903,"Maranthes polyandra",1291855224,"Ketty","BEN",NA,2013,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
-2.31667,8.21667,"Maranthes polyandra",1890127213,"","GHA",NA,1996,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
-1.8385,9.24575,"Maranthes polyandra",1890127214,"","GHA",NA,1967,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
-2.633333,10.033333,"Maranthes polyandra",1890127127,"","GHA",NA,1951,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-2.32,7.87,"Maranthes polyandra",1890134443,"","GHA",NA,1961,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
-0.52,8.55,"Maranthes polyandra",1890134379,"","GHA",NA,1963,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
-2.165,9.2381,"Maranthes polyandra",1890134351,"","GHA",NA,2005,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
4.075,7.806667,"Maranthes polyandra",3434644349,"Oba Hills","NGA",NA,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2.75,7.45,"Maranthes polyandra",4066485328,"Illikimou","BEN",NA,1998,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
1.73333,7.35,"Maranthes polyandra",4066537416,"Kpédjihoudéhoué","BEN",NA,1998,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
11,7.83,"Maranthes polyandra",912150554,"NE state, Jalingo, Beli","NGA",NA,1972,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
4.48,7.35,"Maranthes polyandra",912150556,"12 km from Oyo, Oyo state","NGA",NA,1993,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
4.13,8.75,"Maranthes polyandra",912150592,"Oyo state, 1 km W of Igbeti, along Igbeti to Igboho road","NGA",NA,1977,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
2.402485,9.344247,"Maranthes polyandra",2814065057,"","BEN",5,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
9.633333,6.466667,"Maranthes polyandra",2515941281,"près Saka, 15 km NE. Akwaya (feuille IGN 1/200.000 Akwaya).","CMR",NA,1975,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-3.183333,8.8,"Maranthes polyandra",2515879669,"10 km N. of Kotouba.","CIV",NA,1967,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-4.316667,9.583333,"Maranthes polyandra",2234860577,"Ferkessédougou, Kafolo, entre le vilage et le poste forestier de la piste de la Lingba","CIV",NA,1992,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-6.483333,9.516667,"Maranthes polyandra",2234861755,"Boundiali, tronçon Kong","CIV",NA,2013,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-2.38,10.02,"Maranthes polyandra",2252230763,"Boro","GHA",NA,1951,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;CONTINENT_DERIVED_FROM_COORDINATES"
-1.49,9.05,"Maranthes polyandra",2252230927,"Damongo","GHA",NA,1958,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;CONTINENT_DERIVED_FROM_COORDINATES"
-1.5031,9.14745,"Maranthes polyandra",2252231530,"Mole Game Reserve","GHA",NA,1974,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;CONTINENT_DERIVED_FROM_COORDINATES"
-2.00099,9.14286,"Maranthes polyandra",2252227928,"Mole National Park","GHA",NA,2005,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;CONTINENT_DERIVED_FROM_COORDINATES"
1.364954,9.785538,"Maranthes polyandra",2556152996,"Collines","BEN",NA,2015,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.452063,10.504573,"Maranthes polyandra",2556152691,"Collines","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.142699,10.913254,"Maranthes polyandra",2556152433,"Alibori","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.73871,9.941497,"Maranthes polyandra",2556153044,"Collines","BEN",NA,2015,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.569166,9.713283,"Maranthes polyandra",2556153186,"Collines","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.553568,10.251316,"Maranthes polyandra",2556152951,"Collines","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
10.533333,9.85,"Maranthes polyandra",2515934935,"Yankari Game Reserve, 8 miles N of Wikki.","NGA",NA,1970,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
10.383333,9.633333,"Maranthes polyandra",2517473894,"Yankari Game Reserve, Dogon Ruwa-Bye Pass.","NGA",NA,1970,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
6.033333,9.266667,"Maranthes polyandra",2515766017,"North-West. Bida. Wawagi Forest Reserve.","NGA",NA,1973,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2.65981,8.56947,"Maranthes polyandra",1271919437,"Kilibo","BEN",NA,2013,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.347965,9.835709,"Maranthes polyandra",3812983783,"Bantè","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.23899,10.807496,"Maranthes polyandra",3812983798,"Glazoué","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.480961,8.233151,"Maranthes polyandra",3812983816,"Savalou","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.619795,7.499581,"Maranthes polyandra",3812983853,"Savalou","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.479126,8.478467,"Maranthes polyandra",3812983901,"Savalou","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.429085,10.652701,"Maranthes polyandra",3812983883,"Savè","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
1.486761,9.580083,"Maranthes polyandra",3812984236,"Bantè","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.699406,8.491143,"Maranthes polyandra",1315941241,"Kilibo","BEN",NA,1999,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.547599,9.344787,"Maranthes polyandra",1586014062,"Tourou-tourou","BEN",NA,2009,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
1.644729,8.836748,"Maranthes polyandra",1586010694,"Aoro Nago","BEN",NA,2008,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.549659,9.33005,"Maranthes polyandra",1586014248,"Tourou II-Djererou","BEN",NA,2009,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
-1.771667,9.297,"Maranthes polyandra",2517748805,"Mognori Eco Village, near village.","GHA",NA,2010,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1.02,9.25,"Maranthes polyandra",1888914789,"Alédjo Kadara","TGO",NA,1983,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.63064,6.993777,"Maranthes polyandra",2556235403,"Toffo","BEN",NA,2005,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
-3.93333,11.2,"Maranthes polyandra",439151888,"","BFA",NA,1987,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_FUZZY"
-5.85,11.33333,"Maranthes polyandra",437454467,"Natie","MLI",NA,1954,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_FUZZY"
2.972125,9.238156,"Maranthes polyandra",3422388587,"Tchaourou","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.226216,11.129134,"Maranthes polyandra",3422388786,"Banikoara","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.842334,11.813107,"Maranthes polyandra",3422388790,"Karimama","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.118757,6.909482,"Maranthes polyandra",3422388806,"Toffo","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.253281,7.15763,"Maranthes polyandra",3422388813,"Za-Kpota","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.218582,10.098064,"Maranthes polyandra",3422388942,"Sinendé","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
1.984784,8.739674,"Maranthes polyandra",3422389173,"Bassila","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
2.480003,8.129452,"Maranthes polyandra",3422389209,"Savè","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED"
-5.66667,11.31667,"Maranthes polyandra",438119606,"Sikasso","MLI",NA,1958,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_FUZZY"
23.216667,9.166667,"Maranthes polyandra",1261430842,"Summit of Mt. Toussoro. Precipitation 1000 mm.","CAF",NA,1989,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
1.996684,8.032034,"Maranthes polyandra",3001005568,"Savalou","BEN",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2.004247,8.031603,"Maranthes polyandra",3001005589,"Savalou","BEN",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.84988,8.22884,"Maranthes polyandra",3001005811,"Savalou","BEN",NA,2019,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.49991,9.58176,"Maranthes polyandra",3001006264,"Bassila","BEN",NA,2016,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.4862,6.7383,"Maranthes polyandra",3001024486,"Adjohoun","BEN",NA,2013,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.5742,7.094,"Maranthes polyandra",3001024520,"Adja-Ou�r�","BEN",NA,2013,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.7041,6.9126,"Maranthes polyandra",3001024550,"Adja-Ou�r�","BEN",NA,2013,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.5515,6.7638,"Maranthes polyandra",3001024487,"Adjohoun","BEN",NA,2013,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.4801,7.0304,"Maranthes polyandra",3001024483,"Ouinhi","BEN",NA,2013,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
