"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
115.446111,-28.561944,"Acacia daphnifolia",2853899746,"About 4 miles W of Mullewa","AUS",3000,1972,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.461475,-32.169573,"Acacia daphnifolia",2853672878,"25 km E along Kondinin to Bounty Transmission Line from the Rabbit Proof Fence","AUS",100,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.442444,-29.653917,"Acacia daphnifolia",2853822302,"Trap and Qadrat site OP3, S of Kurrajong Well, Mt Gibson Station on Great Northern Hwy, 100 km NE of Wubin","AUS",100,2006,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.877839,-30.100415,"Acacia daphnifolia",2854313017,"23 km due E of Wubin, Rabbit Proof Fence Road, 12 km S of Great Northern Highway","AUS",100,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.668333,-30.418889,"Acacia daphnifolia",2854305017,"2 miles S of Pithara towards Northam","AUS",3000,1970,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.62,-30.82,"Acacia daphnifolia",2854336791,"Monks Well Gully, S end Wongan Hills, 194 km NE of Perth","AUS",3000,1974,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.570595,-28.400969,"Acacia daphnifolia",2854270571,"Woodenooka Govt. Well, 15 km N of Noonie Rock","AUS",100,1995,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.533333,-30.7,"Acacia daphnifolia",2853665406,"Lake Margarette, Burton Road, 20 km NE of Koorda","AUS",NA,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.833333,-30.866667,"Acacia daphnifolia",2853804049,"Avon location 19405, 2 km SW of Manmanning","AUS",NA,1978,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.436667,-28.788056,"Acacia daphnifolia",2853884074,"28 km NE of Mingenew on the Mullewa road","AUS",3000,1970,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.088108,-29.220982,"Acacia daphnifolia",2853965346,"On Milo Road at crossing of Irwin River","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.968122,-30.420418,"Acacia daphnifolia",2853720076,"Petrudor Rocks, 15 km due SW of Kalannie","AUS",2000,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.686667,-28.663889,"Acacia daphnifolia",2853866421,"Geraldton - Nanson road","AUS",3000,1964,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
