"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
138.83,-35.32,"Eucalyptus leucoxylon",2829909500,"10 km SW Strathalbyn towards Victor Harbour","AUS",1000,1975,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
141.12,-35.42,"Eucalyptus leucoxylon",2828269355,"17.7 km S of Murrayville - Pinaroo road on track to soak, 3 km W of Murrayville","AUS",1000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
141.8167,-36.4208,"Eucalyptus leucoxylon",2828807746,"Campground 2.6 km off Kiata Road (8.6 km south of Kiata), Little Desert National Park.","AUS",50,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
138.03305,-32.82916,"Eucalyptus leucoxylon",1258845222,"South australia. Region 5: flinders ranges. Mt. Remarkable national park. 14 Km. From melrose","AUS",NA,1982,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
143.3644,-36.4294,"Eucalyptus leucoxylon",3129384343,"","AUS",10,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.7258,-36.2261,"Eucalyptus leucoxylon",3129571561,"","AUS",30,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.2269,-36.0269,"Eucalyptus leucoxylon",1640778014,"","AUS",50,1993,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.0164,-36.1679,"Eucalyptus leucoxylon",3895103646,"","AUS",30,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.5411,-35.97,"Eucalyptus leucoxylon",1640777224,"","AUS",50,1993,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.0591,-37.7449,"Eucalyptus leucoxylon",3129858495,"","AUS",1.5,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.0883,-36.6655,"Eucalyptus leucoxylon",1640744592,"","AUS",50,1991,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
18.811946,-34.037876,"Eucalyptus leucoxylon",2626227605,"","ZAF",161,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
140.31554,-37.44294,"Eucalyptus leucoxylon",3808094601,"Rocky Reserve (NF)","AUS",5000,1995,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.440493,-35.521878,"Eucalyptus leucoxylon",1084884468,"","AUS",250,2006,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
173.925193,-41.571935,"Eucalyptus leucoxylon",1920792529,"","NZL",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
138.93197,-33.3302,"Eucalyptus leucoxylon",1085181542,"","AUS",50,1994,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.434514,-33.567811,"Eucalyptus leucoxylon",1084508437,"","AUS",500,2000,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
137.7649,-32.48646,"Eucalyptus leucoxylon",2874152122,"","AUS",500,2019,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
135.872881,-34.095834,"Eucalyptus leucoxylon",1084572007,"","AUS",500,1999,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.84719,-34.79518,"Eucalyptus leucoxylon",1084273165,"","AUS",100,2007,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.479752,-35.219079,"Eucalyptus leucoxylon",1084773301,"","AUS",250,1998,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.858632,-37.98113,"Eucalyptus leucoxylon",1084654668,"","AUS",1000,2000,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
133.569444,-32.272222,"Eucalyptus leucoxylon",2829312590,"Nuyts Archipilago Conservation Park; St Peters Island","AUS",50,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
140.711944,-34.046389,"Eucalyptus leucoxylon",2828679749,"CULTIVATED: c. 15 km direct NNW of Renmark, Bookmark Biosphere Reserve, Calperum Station, office garden.","AUS",50,1995,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
138.166667,-32.3,"Eucalyptus leucoxylon",2828942413,"Near Pichi - Richi Pass sign post, approximately 4 miles from Quorn towards Port Augusta.","AUS",1000,1971,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.833333,-35.85,"Eucalyptus leucoxylon",2830281908,"20.7 miles from Woods well on Culburra Road.","AUS",1000,1971,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
135.55,-34.383333,"Eucalyptus leucoxylon",2830644812,"On the foot of South Block; on Reg Shepherd's property.","AUS",1000,1973,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
136.65,-33.666667,"Eucalyptus leucoxylon",2827882362,"NW of Cowell on road to Cleve, near Pootitnie Hill, Eyre Peninsula.","AUS",1000,1983,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
148.359932,-34.555722,"Eucalyptus leucoxylon",2961952437,"locality withheld","AUS",150,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
149.80944,-25.640088,"Eucalyptus leucoxylon",3469588794,"Main street of Taroom.","AUS",2000,2002,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
148.568667,-32.280169,"Eucalyptus leucoxylon",2860984361,"","AUS",50,2017,"PRESERVED_SPECIMEN","AMBIGUOUS_INSTITUTION"
141.968,-36.1485,"Eucalyptus leucoxylon",3130449876,"","AUS",400,1984,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.5046,-37.4444,"Eucalyptus leucoxylon",3130542323,"","AUS",1,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.9847,-37.1316,"Eucalyptus leucoxylon",1640900239,"","AUS",50,1981,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.241009,-35.632955,"Eucalyptus leucoxylon",2238773929,"","AUS",31,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.70925,-35.044388,"Eucalyptus leucoxylon",1071747396,"locality withheld","AUS",100,2003,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-117.1902,33.5813,"Eucalyptus leucoxylon",3887968303,"","USA",NA,2009,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
173.310317,-42.861892,"Eucalyptus leucoxylon",1091256112,"","NZL",NA,2007,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
172.56156,-43.579909,"Eucalyptus leucoxylon",1091142438,"","NZL",NA,1998,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
175.066203,-39.926138,"Eucalyptus leucoxylon",1091309293,"","NZL",NA,2013,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
145.5152,-38.0486,"Eucalyptus leucoxylon",1641045311,"","AUS",50,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.6741,-35.9741,"Eucalyptus leucoxylon",1645602123,"","AUS",1.5,1992,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.245,-36.1741,"Eucalyptus leucoxylon",1640564337,"","AUS",1.5,1993,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.8877,-35.4708,"Eucalyptus leucoxylon",1640763089,"","AUS",50,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.842479,-34.511971,"Eucalyptus leucoxylon",1915597704,"locality withheld","AUS",1000,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
149.74566,-34.725273,"Eucalyptus leucoxylon",2420957828,"locality withheld","AUS",20,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
151.666667,-30.516667,"Eucalyptus leucoxylon",2827162565,"CULTIVATED: Bowman Avenue, Armidale","AUS",NA,1973,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
138.983333,-33.55,"Eucalyptus leucoxylon",2827239864,"2 km S of Mount Cone towards Burra","AUS",NA,1993,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
141.583333,-34.266667,"Eucalyptus leucoxylon",2827222123,"CULTIVATED: Lake Cullulleraine","AUS",NA,1970,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
137.916667,-32.483333,"Eucalyptus leucoxylon",2827240366,"16 km E of Port Augusta, Mundallio Pound","AUS",NA,1960,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
142.2,-36.716667,"Eucalyptus leucoxylon",2827268602,"Near Horsham","AUS",NA,1971,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
151.116667,-31.35,"Eucalyptus leucoxylon",2827290659,"CULTIVATED: Dulegal Arboretum, Chaffey Dam,c. 18 km from Nundle","AUS",NA,1990,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
149.583333,-32.6,"Eucalyptus leucoxylon",2827206477,"CULTIVATED: Mudgee","AUS",NA,1951,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
151.65,-30.5,"Eucalyptus leucoxylon",2827131340,"CULTIVATED: Botany Department, UNE, Armidale","AUS",NA,1966,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
153.133333,-30.3,"Eucalyptus leucoxylon",2827125832,"CULTIVATED: Coffs Harbour","AUS",NA,1958,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
144.7544,-37.8983,"Eucalyptus leucoxylon",3130564185,"","AUS",100,1999,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.0013,-36.0985,"Eucalyptus leucoxylon",3130377903,"","AUS",400,1986,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.7965,-37.7379,"Eucalyptus leucoxylon",3130527691,"","AUS",1.5,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.8138,-38.0093,"Eucalyptus leucoxylon",3130634992,"","AUS",1,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.382,-37.6363,"Eucalyptus leucoxylon",3129777427,"","AUS",10,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.3398,-36.8538,"Eucalyptus leucoxylon",3130525284,"","AUS",1,2017,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.8645,-37.8705,"Eucalyptus leucoxylon",3130057580,"","AUS",5,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.0909,-36.4954,"Eucalyptus leucoxylon",3894567697,"","AUS",50,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.4366,-36.6658,"Eucalyptus leucoxylon",1640863190,"","AUS",50,1987,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.9705,-38.3536,"Eucalyptus leucoxylon",1646814130,"","AUS",1.5,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.9313,-35.7041,"Eucalyptus leucoxylon",1641316177,"","AUS",1.5,1985,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.668,-35.9318,"Eucalyptus leucoxylon",3130442747,"","AUS",400,1979,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.5847,-35.865,"Eucalyptus leucoxylon",1640875223,"","AUS",50,1986,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.6386,-36.4658,"Eucalyptus leucoxylon",1640738657,"","AUS",50,1999,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.3233,-37.6613,"Eucalyptus leucoxylon",1640755716,"","AUS",50,1998,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.4901,-37.1914,"Eucalyptus leucoxylon",3129637090,"","AUS",1,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.8793,-37.6116,"Eucalyptus leucoxylon",3129164319,"","AUS",1,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.1583,-38.2076,"Eucalyptus leucoxylon",3130561831,"","AUS",1.5,2006,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.3513,-35.7985,"Eucalyptus leucoxylon",3131013547,"","AUS",400,1986,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.7577,-35.8855,"Eucalyptus leucoxylon",1640763126,"","AUS",50,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.842,-36.8497,"Eucalyptus leucoxylon",1645694899,"","AUS",10,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.5538,-38.1558,"Eucalyptus leucoxylon",3130856896,"","AUS",3,2017,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.890457,-35.093486,"Eucalyptus leucoxylon",1451699669,"locality withheld","AUS",1000,2002,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
149.446153,-35.253375,"Eucalyptus leucoxylon",3365296986,"locality withheld","AUS",75,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
115.764811,-31.653222,"Eucalyptus leucoxylon",2853900436,"Wattle Avenue; Neerabup","AUS",100,2004,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
135.674167,-34.875278,"Eucalyptus leucoxylon",2853630888,"Fishery Bay Road, near Koodinga, Eyre Peninsula","AUS",3000,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.466694,-30.664639,"Eucalyptus leucoxylon",2853922798,"Northern side of Muellering Brook, on Brand Highway","AUS",100,2017,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.148056,-32.668333,"Eucalyptus leucoxylon",2854291370,"Kulin Townsite","AUS",3000,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
135.804134,-34.315796,"Eucalyptus leucoxylon",1084539299,"","AUS",250,1998,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.27931,-33.928462,"Eucalyptus leucoxylon",1084904797,"","AUS",500,2008,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.215967,-32.835609,"Eucalyptus leucoxylon",1084621747,"","AUS",100,1999,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.651235,-34.63658,"Eucalyptus leucoxylon",1084504514,"","AUS",1000,1999,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
137.51806,-35.7369,"Eucalyptus leucoxylon",2518405147,"66 (HA)","AUS",500,1981,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.11017,-37.5676,"Eucalyptus leucoxylon",1085261027,"Canunda (NP)","AUS",100,1996,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.664828,-34.995253,"Eucalyptus leucoxylon",1084803357,"","AUS",500,2003,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.618238,-37.834513,"Eucalyptus leucoxylon",1084656727,"","AUS",500,2000,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.91822,-36.46716,"Eucalyptus leucoxylon",1085574758,"","AUS",50,1991,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
136.87717,-35.72415,"Eucalyptus leucoxylon",1084217993,"1346 (HA)","AUS",50,2013,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
115.013703,-33.762002,"Eucalyptus leucoxylon",4028785998,"","AUS",2085,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
150.940869,-34.25173,"Eucalyptus leucoxylon",1915848603,"locality withheld","AUS",1000,2007,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.308,-35.5352,"Eucalyptus leucoxylon",1645647195,"","AUS",1.5,1993,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
146.6694,-38.4777,"Eucalyptus leucoxylon",1641295025,"","AUS",50,2006,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
139.82,-37.27,"Eucalyptus leucoxylon",2828786853,"S of Robe, Little Dip Conservation Park.","AUS",1000,1993,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
149.67,-27.2,"Eucalyptus leucoxylon",2827820555,"CULTIVATED - Myall Park, 4 miles [6.4 km] NW of Glenmorgan","AUS",NA,1957,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
136.24068,-34.23761,"Eucalyptus leucoxylon",1084068655,"","AUS",50,2008,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
136.87874,-36.00365,"Eucalyptus leucoxylon",1085505414,"Cape Bouguer (WA)","AUS",250,1989,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
136.34832,-34.65389,"Eucalyptus leucoxylon",1084068907,"","AUS",50,2009,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.61345,-35.63288,"Eucalyptus leucoxylon",1084241557,"Ngarkat (CP)","AUS",500,2013,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.19241,-34.847721,"Eucalyptus leucoxylon",1084499951,"","AUS",1000,1997,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.526091,-34.993163,"Eucalyptus leucoxylon",2828799347,"Wallowa","AUS",1000,1989,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.867784,-37.315397,"Eucalyptus leucoxylon",2829430861,"W of Lake St. Clair. Main SE road","AUS",1000,1984,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
136.873333,-35.996944,"Eucalyptus leucoxylon",2827694319,"Kelly Hill C[onservation] P[ark]. Ephemeral swamp SE of Grassdale H[ome]s[tead]","AUS",15,2006,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
140.012506,-37.481508,"Eucalyptus leucoxylon",2828799571,"Beachport","AUS",1000,1977,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-122.05,37,"Eucalyptus leucoxylon",1928499807,"University of California at Santa Cruz. UCSC Arboretum","USA",NA,1995,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY"
138.1,-32.316667,"Eucalyptus leucoxylon",2830562156,"Pitchie Ritchie Pass.","AUS",1000,1955,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
140.216667,-37.583333,"Eucalyptus leucoxylon",2828717295,"Along the margin of Canunda National Park near Bevilaqua Ford.","AUS",1000,1983,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.62,-34.35,"Eucalyptus leucoxylon",1929903008,"Banks of Murray River, park and edge of town","AUS",NA,1994,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY"
138.18,-34.17,"Eucalyptus leucoxylon",1929767633,"9 km E of Balaklava, Wakefield River. Small valley in flat agricultural plain just where emerging from low hills.","AUS",NA,1994,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY"
173.099208,-41.261598,"Eucalyptus leucoxylon",2830909303,"","NZL",NA,2006,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
174.937585,-36.802053,"Eucalyptus leucoxylon",1091295020,"","NZL",NA,1994,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
152.292748,-27.573409,"Eucalyptus leucoxylon",3469596782,"Gatton.","AUS",2000,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
140.494464,-37.336226,"Eucalyptus leucoxylon",1084635886,"","AUS",500,1999,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.75111,-33.25335,"Eucalyptus leucoxylon",1085459115,"","AUS",50,1992,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.09166,-32.98536,"Eucalyptus leucoxylon",1085593881,"","AUS",NA,1986,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.25702,-35.74115,"Eucalyptus leucoxylon",1142187064,"Ngarkat (CP)","AUS",1000,2015,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
135.825535,-33.600408,"Eucalyptus leucoxylon",1084546829,"","AUS",250,1998,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
141.5188,-36.2816,"Eucalyptus leucoxylon",1640861797,"","AUS",50,1987,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
146.876733,-36.16895,"Eucalyptus leucoxylon",3780976809,"Castle Creek","AUS",NA,2021,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
149.244248,-35.364529,"Eucalyptus leucoxylon",3945085562,"Greenleigh","AUS",NA,2022,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
148.962786,-35.33333,"Eucalyptus leucoxylon",3945082369,"Stromlo","AUS",NA,2022,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
141.542101,-31.913839,"Eucalyptus leucoxylon",1915627218,"locality withheld","AUS",200,2012,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.688475,-35.91363,"Eucalyptus leucoxylon",1916464598,"locality withheld","AUS",5,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
147.34401,-35.12902,"Eucalyptus leucoxylon",2421304892,"locality withheld","AUS",195,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
