"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
149.392791,-27.390094,"Tephrosia Miriam-Vale",2418717409,"Namarah 42km SE of Surat. Outlier of the Thomby Range.","AUS",2000,2005,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
146.709438,-19.456785,"Tephrosia Miriam-Vale",2418747900,"Round Mountain, S of Townsville.","AUS",2000,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
151.626071,-25.623416,"Tephrosia Miriam-Vale",2418788344,"Gayndah.","AUS",2000,1960,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
147.874566,-22.471889,"Tephrosia Miriam-Vale",2418795964,"Mt Castor, Gemini Peaks section of Peak Range National Park.","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
148.543889,-21.406111,"Tephrosia Miriam-Vale",2418822574,"Mt Britten Road, Homevale National Park, NNW of Nebo.","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
147.242781,-22.873443,"Tephrosia Miriam-Vale",2418956115,"Red Mountain, ca 40km W of Clermont.","AUS",2000,1990,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
147.455501,-23.349531,"Tephrosia Miriam-Vale",2418835406,"Tomahawk Creek designated gem fossicking area (near camp site), c. 26km WNW of Rubyvale.","AUS",100,2005,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
149.471365,-22.855654,"Tephrosia Miriam-Vale",2418649202,"Adjacent to Marlborough-Sarina Rd, c. 43km W of Marlborough, Central Qld.","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
143.801944,-18.621667,"Tephrosia Miriam-Vale",2418631318,"Sirron Holding, Newcastle Range 42km W of Einasleigh.","AUS",100,2013,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
151.792737,-25.723416,"Tephrosia Miriam-Vale",2418980915,"Brian Pastures Station, The Ridges, near Gayndah.","AUS",2000,1984,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
149.04275,-21.056767,"Tephrosia Miriam-Vale",2418767534,"Mount Mandurana, top of ridge.","AUS",2000,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
151.275234,-24.174254,"Tephrosia Miriam-Vale",2418755395,"Mt Castletower National Park, W slopes, Many Peaks Range (GPS 24 10 33 151 16 27).","AUS",100,1995,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
147.926094,-20.223445,"Tephrosia Miriam-Vale",2418688574,"Mt Aberdeen National Park, west of Bowen.","AUS",2000,1992,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
149.076089,-22.256765,"Tephrosia Miriam-Vale",2418492178,"Nebo to Marlborough.","AUS",2000,2005,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
