"spp_file","num_occ","num_occ_sregion"
"Dicoryphe_stipulacea.csv",46,41
"Dicranoloma_billarderii.csv",242,21
"Dicranopteris_linearis.csv",1711,129
"Dictyophleba_lucida.csv",41,26
"Didelta_carnosa.csv",83,68
"Didelta_spinosa.csv",54,35
"Didymochlaena_truncatula.csv",740,34
"Diectomis_fastigiata.csv",675,29
"Dierama_robustum.csv",24,21
"Dietes_bicolor.csv",225,61
"Dietes_grandiflora.csv",237,78
"Dietes_iridioides.csv",158,109
"Digitaria_abyssinica.csv",195,29
"Digitaria_ciliaris.csv",2990,31
"Digitaria_debilis.csv",138,40
"Digitaria_diagonalis.csv",162,45
"Digitaria_eriantha.csv",257,92
"Digitaria_longiflora.csv",560,50
"Digitaria_milanjiana.csv",68,30
"Digitaria_pseudodiagonalis.csv",47,26
"Digitaria_sanguinalis.csv",6423,26
"Digitaria_ternata.csv",352,31
"Diheteropogon_amplectens.csv",257,37
"Diheteropogon_filifolius.csv",48,43
"Dilatris_ixioides.csv",28,23
"Dillenia_triquetra.csv",59,42
"Dilobeia_thouarsii.csv",84,72
"Dimorphotheca_cuneata.csv",68,58
"Dimorphotheca_fruticosa.csv",180,51
"Dimorphotheca_jucunda.csv",95,25
"Dimorphotheca_nudicaulis.csv",47,36
"Dimorphotheca_pinnata.csv",69,58
"Dimorphotheca_pluvialis.csv",627,62
"Dimorphotheca_sinuata.csv",305,47
"Dioscorea_antaly.csv",51,44
"Dioscorea_arcuatinervis.csv",23,22
"Dioscorea_bemarivensis.csv",48,41
"Dioscorea_bulbifera.csv",1402,39
"Dioscorea_cotinifolia.csv",32,26
"Dioscorea_dregeana.csv",36,31
"Dioscorea_maciba.csv",70,57
"Dioscorea_ovinala.csv",38,29
"Dioscorea_praehensilis.csv",384,34
"Dioscorea_quartiniana.csv",153,71
"Dioscorea_sansibarensis.csv",91,38
"Dioscorea_schimperiana.csv",96,39
"Dioscorea_seriflora.csv",31,26
"Dioscorea_soso.csv",82,68
"Diosma_hirsuta.csv",48,33
"Diospyros_abyssinica.csv",171,28
"Diospyros_cinnamomoides.csv",44,35
"Diospyros_consolatae.csv",37,23
"Diospyros_dichrophylla.csv",125,86
"Diospyros_glabra.csv",78,52
"Diospyros_haplostylis.csv",36,31
"Diospyros_latispathulata.csv",24,21
"Diospyros_leucocalyx.csv",37,29
"Diospyros_loureiroana.csv",96,85
"Diospyros_lycioides.csv",323,276
"Diospyros_mangabensis.csv",24,22
"Diospyros_mespiliformis.csv",938,140
"Diospyros_natalensis.csv",62,52
"Diospyros_pervilleana.csv",38,33
"Diospyros_pubescens.csv",92,79
"Diospyros_scabrida.csv",61,48
"Diospyros_senensis.csv",23,22
"Diospyros_squamosa.csv",27,24
"Diospyros_squarrosa.csv",46,42
"Diospyros_villosa.csv",43,36
"Diospyros_whyteana.csv",159,130
"Dipcadi_brevifolium.csv",34,30
"Dipcadi_marlothii.csv",31,29
"Dipcadi_viride.csv",165,63
"Diplachne_fusca.csv",2121,30
"Diplazium_nemorale.csv",39,24
"Diplorhynchus_condylocarpon.csv",207,185
"Dipogon_lignosus.csv",339,72
"Disa_aconitoides.csv",49,38
"Disa_atricapilla.csv",34,21
"Disa_baurii.csv",33,22
"Disa_bifida.csv",44,33
"Disa_bracteata.csv",485,63
"Disa_brevicornis.csv",29,28
"Disa_chrysostachya.csv",32,28
"Disa_cornuta.csv",79,55
"Disa_cylindrica.csv",28,23
"Disa_filicornis.csv",35,28
"Disa_fragrans.csv",38,26
"Disa_graminifolia.csv",24,21
"Disa_inflexa.csv",38,28
"Disa_racemosa.csv",43,37
"Disa_sagittalis.csv",32,26
"Disa_stachyoides.csv",42,33
"Disa_tripetaloides.csv",32,22
"Disa_versicolor.csv",53,45
"Disa_welwitschii.csv",59,38
"Disa_woodii.csv",38,30
"Dischisma_capitatum.csv",47,21
"Dischisma_ciliatum.csv",52,39
"Disparago_anomala.csv",29,24
"Disparago_ericoides.csv",35,29
"Disparago_tortilis.csv",36,31
"Disperis_anthoceros.csv",48,36
"Disperis_bolusiana.csv",28,23
"Disperis_capensis.csv",73,54
"Disperis_fanniniae.csv",34,29
"Disperis_lindleyana.csv",24,23
"Disperis_tysonii.csv",25,21
"Disperis_villosa.csv",51,35
"Disphyma_crassifolium.csv",290,25
"Distephanus_divaricatus.csv",27,24
"Distephanus_glutinosus.csv",26,22
"Dittrichia_graveolens.csv",2832,22
"Dodonaea_madagascariensis.csv",26,23
"Dodonaea_viscosa.csv",6787,297
"Dolichandra_unguis-cati.csv",1347,27
"Dolichos_gululu.csv",26,25
"Dolichos_kilimandscharicus.csv",98,67
"Dolichos_sericeus.csv",80,28
"Dolichos_trilobus.csv",85,29
"Dolichos_trinervatus.csv",77,70
"Dombeya_acutangula.csv",70,50
"Dombeya_burgessiae.csv",122,68
"Dombeya_greveana.csv",31,24
"Dombeya_lucida.csv",54,48
"Dombeya_rotundifolia.csv",256,189
"Dombeya_shupangae.csv",37,29
"Doratoxylon_chouxii.csv",37,33
"Dorstenia_cuspidata.csv",99,40
"Doryopteris_concolor.csv",789,94
"Dovyalis_caffra.csv",262,80
"Dovyalis_rhamnoides.csv",32,28
"Dovyalis_zeyheri.csv",39,34
"Dracaena_aethiopica.csv",75,69
"Dracaena_aletriformis.csv",86,65
"Dracaena_fontanesiana.csv",39,32
"Dracaena_fragrans.csv",373,28
"Dracaena_hyacinthoides.csv",284,104
"Dracaena_laxissima.csv",179,47
"Dracaena_mannii.csv",204,63
"Dracaena_pearsonii.csv",35,32
"Dracaena_reflexa.csv",341,161
"Dracaena_trifasciata.csv",391,24
"Dracaena_xiphophylla.csv",52,44
"Drimia_altissima.csv",161,69
"Drimia_anomala.csv",40,38
"Drimia_capensis.csv",125,86
"Drimia_elata.csv",133,101
"Drimia_exuviata.csv",81,57
"Drimia_intricata.csv",51,48
"Drimia_media.csv",27,22
"Drimia_platyphylla.csv",40,36
"Drimia_uniflora.csv",32,27
"Drimiopsis_burkei.csv",23,22
"Drimiopsis_maculata.csv",81,54
"Droogmansia_pteropus.csv",81,67
"Drosanthemum_ambiguum.csv",25,23
"Drosanthemum_calycinum.csv",42,31
"Drosanthemum_candens.csv",51,26
"Drosanthemum_floribundum.csv",178,25
"Drosanthemum_hispidum.csv",106,77
"Drosanthemum_lique.csv",32,29
"Drosanthemum_parvifolium.csv",26,22
"Drosera_aliciae.csv",56,39
"Drosera_burkeana.csv",33,31
"Drosera_capensis.csv",74,46
"Drosera_cistiflora.csv",123,75
"Drosera_madagascariensis.csv",145,91
"Drosera_natalensis.csv",80,69
"Drosera_trinervia.csv",89,54
"Drymaria_cordata.csv",1525,66
"Dryopteris_athamantica.csv",91,45
"Dryopteris_inaequalis.csv",56,40
"Dryopteris_pentheri.csv",44,23
"Drypetes_arguta.csv",29,23
"Drypetes_capuronii.csv",52,38
"Drypetes_gerrardii.csv",84,42
"Drypetes_madagascariensis.csv",119,87
"Drypetes_natalensis.csv",61,44
"Dumasia_villosa.csv",151,24
"Dumortiera_hirsuta.csv",781,27
"Duosperma_crenatum.csv",23,21
"Duranta_erecta.csv",3021,214
"Dyerophytum_africanum.csv",52,41
"Dypsis_baronii.csv",31,25
"Dypsis_catatiana.csv",42,34
"Dypsis_fibrosa.csv",41,35
"Dypsis_forficifolia.csv",29,22
"Dypsis_heterophylla.csv",29,22
"Dypsis_lutescens.csv",205,26
"Dypsis_madagascariensis.csv",67,44
"Dypsis_nodifera.csv",68,56
"Dypsis_pinnatifrons.csv",57,45
"Dyschoriste_hildebrandtii.csv",35,22
"Dyschoriste_setigera.csv",39,33
"Dysphania_ambrosioides.csv",3340,33
"Dysphania_carinata.csv",332,21
"Ecbolium_madagascariense.csv",29,24
"Echinochloa_colonum.csv",3860,94
"Echinochloa_crus-galli.csv",11379,21
"Echinochloa_pyramidalis.csv",447,43
"Echinochloa_stagnina.csv",289,36
"Echium_plantagineum.csv",5447,87
"Eclipta_prostrata.csv",5290,80
"Edmondia_pinifolia.csv",27,22
"Edmondia_sesamoides.csv",51,36
"Edrastima_goreensis.csv",207,97
"Ehretia_amoena.csv",64,57
"Ehretia_cymosa.csv",271,62
"Ehretia_obtusifolia.csv",40,28
"Ehretia_rigida.csv",149,124
"Ehrharta_calycina.csv",579,58
"Ehrharta_erecta.csv",895,32
"Ehrharta_villosa.csv",98,28
"Ekebergia_benguelensis.csv",70,56
"Ekebergia_capensis.csv",425,149
"Ekebergia_pterophylla.csv",24,21
"Elachyptera_parvifolia.csv",36,26
"Elaeocarpus_hildebrandtii.csv",28,24
"Elaeocarpus_subserratus.csv",75,63
"Elaeodendron_croceum.csv",43,34
"Elaeodendron_schinoides.csv",30,26
"Elaeodendron_transvaalense.csv",30,26
"Elaphoglossum_acrostichoides.csv",97,59
"Elaphoglossum_aubertii.csv",61,32
"Elaphoglossum_coriaceum.csv",37,25
"Elaphoglossum_deckenii.csv",54,21
"Elaphoglossum_hybridum.csv",136,32
"Elaphoglossum_poolii.csv",37,28
"Elaphoglossum_spatulatum.csv",79,54
"Elaphoglossum_subsessile.csv",46,37
"Elegia_capensis.csv",53,33
"Elegia_filacea.csv",29,23
"Eleocharis_acutangula.csv",460,28
"Eleocharis_dulcis.csv",513,32
"Eleocharis_limosa.csv",47,38
"Elephantopus_mollis.csv",1700,22
"Elephantopus_scaber.csv",459,49
"Elephantorrhiza_burkei.csv",45,38
"Elephantorrhiza_elephantina.csv",80,70
"Elephantorrhiza_goetzei.csv",56,50
"Eleusine_africana.csv",119,32
"Eleusine_indica.csv",4917,102
"Elionurus_muticus.csv",357,85
"Emilia_citrina.csv",33,31
"Emilia_coccinea.csv",303,50
"Emilia_humifusa.csv",40,33
"Eminia_antennulifera.csv",41,34
"Empleurum_unicapsulare.csv",30,22
"Empodium_plicatum.csv",50,36
"Empogona_kirkii.csv",21,21
"Empogona_lanceolata.csv",28,26
"Empogona_ovalifolia.csv",139,87
"Endostemon_tenuiflorus.csv",59,21
"Englerina_inaequilatera.csv",40,33
"Englerophytum_magalismontanum.csv",164,121
"Englerophytum_natalense.csv",61,46
"Enicostema_axillare.csv",94,44
"Enneapogon_cenchroides.csv",135,64
"Enneapogon_scaber.csv",50,25
"Enneapogon_scoparius.csv",27,24
"Entada_abyssinica.csv",434,65
"Entada_arenaria.csv",29,24
"Entada_chrysostachys.csv",72,64
"Entada_gigas.csv",282,21
"Entada_leptostachya.csv",45,22
"Entada_louvelii.csv",33,26
"Entada_rheedei.csv",277,53
"Entada_stuhlmannii.csv",30,23
"Ephippiandra_madagascariensis.csv",25,22
"Epilobium_capense.csv",21,21
"Epilobium_salignum.csv",47,27
"Equilabium_laxiflorum.csv",34,25
"Equisetum_ramosissimum.csv",3175,75
"Eragrostis_aspera.csv",255,42
"Eragrostis_atrovirens.csv",585,22
"Eragrostis_capensis.csv",141,123
"Eragrostis_chapelieri.csv",74,57
"Eragrostis_cilianensis.csv",3946,42
"Eragrostis_ciliaris.csv",1262,63
"Eragrostis_congesta.csv",42,35
"Eragrostis_curvula.csv",1800,93
"Eragrostis_cylindriflora.csv",327,94
"Eragrostis_echinochloidea.csv",57,31
"Eragrostis_gummiflua.csv",39,36
"Eragrostis_inamoena.csv",30,21
"Eragrostis_japonica.csv",599,40
"Eragrostis_lehmanniana.csv",328,39
"Eragrostis_nindensis.csv",45,42
"Eragrostis_obtusa.csv",46,45
"Eragrostis_patens.csv",77,45
"Eragrostis_plana.csv",72,25
"Eragrostis_racemosa.csv",159,90
"Eragrostis_superba.csv",358,102
"Eragrostis_tenella.csv",533,49
"Eragrostis_tenuifolia.csv",733,35
"Eragrostis_tremula.csv",1329,24
"Erepsia_bracteata.csv",33,22
"Erepsia_gracilis.csv",29,21
"Erianthemum_dregei.csv",147,79
"Erica_anguliger.csv",38,30
"Erica_articularis.csv",45,35
"Erica_caffra.csv",88,60
"Erica_calycina.csv",32,27
"Erica_cerinthoides.csv",178,114
"Erica_coccinea.csv",71,49
"Erica_corifolia.csv",37,22
"Erica_cubica.csv",31,22
"Erica_curviflora.csv",71,52
"Erica_discolor.csv",102,58
"Erica_glandulosa.csv",51,35
"Erica_gracilis.csv",30,21
"Erica_hispidula.csv",45,33
"Erica_imbricata.csv",75,51
"Erica_leucopelta.csv",35,28
"Erica_mammosa.csv",47,30
"Erica_melanthera.csv",41,31
"Erica_nudiflora.csv",41,29
"Erica_pectinifolia.csv",29,23
"Erica_peltata.csv",25,21
"Erica_plukenetii.csv",104,68
"Erica_plumosa.csv",24,22
"Erica_quadrangularis.csv",69,41
"Erica_rosacea.csv",29,23
"Erica_sessiliflora.csv",62,43
"Erica_silvatica.csv",99,23
"Erica_sparsa.csv",31,22
"Erica_totta.csv",33,21
"Erica_versicolor.csv",40,27
"Erica_vestita.csv",31,21
"Erica_viscaria.csv",39,22
"Erica_woodii.csv",30,26
"Erigeron_bonariensis.csv",5482,97
"Erigeron_canadensis.csv",16798,25
"Erigeron_karvinskianus.csv",3409,40
"Erigeron_sumatrensis.csv",5027,63
"Eriocephalus_africanus.csv",186,114
"Eriocephalus_ericoides.csv",64,55
"Eriocephalus_racemosus.csv",34,26
"Eriochloa_barbatus.csv",184,28
"Eriochloa_meyeriana.csv",50,25
"Eriosema_affine.csv",22,22
"Eriosema_burkei.csv",27,22
"Eriosema_cordatum.csv",66,52
"Eriosema_distinctum.csv",26,22
"Eriosema_ellipticum.csv",35,29
"Eriosema_kraussianum.csv",36,29
"Eriosema_montanum.csv",113,47
"Eriosema_parviflorum.csv",150,39
"Eriosema_pauciflorum.csv",24,23
"Eriosema_procumbens.csv",33,27
"Eriosema_psoraleoides.csv",478,165
"Eriosema_salignum.csv",60,51
"Eriosema_shirense.csv",64,30
"Eriospermum_abyssinicum.csv",94,55
"Eriospermum_capense.csv",55,42
"Eriospermum_lanceifolium.csv",26,21
"Eriospermum_mackenii.csv",39,36
"Erodium_cicutarium.csv",15800,50
"Erodium_moschatum.csv",2849,42
"Erythrina_abyssinica.csv",242,101
"Erythrina_caffra.csv",89,60
"Erythrina_humeana.csv",69,59
"Erythrina_latissima.csv",41,39
"Erythrina_lysistemon.csv",139,114
"Erythrina_zeyheri.csv",45,37
"Erythrophleum_africanum.csv",196,89
"Erythrophleum_suaveolens.csv",321,52
"Erythrostemon_gilliesii.csv",595,24
"Erythroxylum_corymbosum.csv",59,46
"Erythroxylum_emarginatum.csv",184,82
"Erythroxylum_ferrugineum.csv",56,43
"Erythroxylum_gerrardii.csv",40,35
"Erythroxylum_leandrianum.csv",32,27
"Erythroxylum_nitidulum.csv",66,55
"Erythroxylum_pervillei.csv",31,31
"Erythroxylum_platyclados.csv",37,32
"Erythroxylum_pyrifolium.csv",25,24
"Erythroxylum_sphaeranthum.csv",44,34
"Ethulia_conyzoides.csv",226,41
"Eucalyptus_camaldulensis.csv",1929,27
"Eucalyptus_cladocalyx.csv",412,29
"Eucalyptus_conferruminata.csv",94,26
"Euclasta_condylotricha.csv",313,24
"Euclea_crispa.csv",168,150
"Euclea_divinorum.csv",220,123
"Euclea_natalensis.csv",189,154
"Euclea_polyandra.csv",36,25
"Euclea_pseudebenus.csv",43,37
"Euclea_racemosa.csv",267,154
"Euclea_undulata.csv",163,122
"Eucomis_autumnalis.csv",122,101
"Eugenia_capensis.csv",121,93
"Eugenia_malangensis.csv",61,52
"Eulalia_villosa.csv",50,37
"Eulophia_aculeata.csv",38,32
"Eulophia_angolensis.csv",167,86
"Eulophia_cucullata.csv",287,119
"Eulophia_ensata.csv",45,35
"Eulophia_foliosa.csv",48,40
"Eulophia_guineensis.csv",113,21
"Eulophia_hians.csv",87,71
"Eulophia_horsfallii.csv",164,42
"Eulophia_latilabris.csv",50,37
"Eulophia_leontoglossa.csv",25,22
"Eulophia_livingstoneana.csv",57,45
"Eulophia_odontoglossa.csv",99,49
"Eulophia_ovalis.csv",65,58
"Eulophia_petersii.csv",67,46
"Eulophia_ramosa.csv",21,21
"Eulophia_speciosa.csv",166,124
"Eulophia_streptopetala.csv",152,95
"Eulophia_welwitschii.csv",38,29
"Eumachia_abrupta.csv",48,37
"Euphorbia_alluaudii.csv",57,42
"Euphorbia_antso.csv",34,26
"Euphorbia_avasmontana.csv",23,21
"Euphorbia_braunsii.csv",31,30
"Euphorbia_burmanni.csv",75,53
"Euphorbia_caput-medusae.csv",81,55
"Euphorbia_clandestina.csv",32,24
"Euphorbia_clavarioides.csv",95,76
"Euphorbia_cooperi.csv",119,96
"Euphorbia_dregeana.csv",26,22
"Euphorbia_ferox.csv",37,36
"Euphorbia_genistoides.csv",30,25
"Euphorbia_glanduligera.csv",31,24
"Euphorbia_grandidens.csv",52,42
"Euphorbia_guerichiana.csv",27,24
"Euphorbia_hamata.csv",56,44
"Euphorbia_heptagona.csv",66,51
"Euphorbia_heterophylla.csv",4303,106
"Euphorbia_hirta.csv",3965,146
"Euphorbia_hyssopifolia.csv",2265,22
"Euphorbia_inaequilatera.csv",91,38
"Euphorbia_ingens.csv",243,163
"Euphorbia_kraussiana.csv",37,33
"Euphorbia_loricata.csv",30,23
"Euphorbia_matabelensis.csv",27,21
"Euphorbia_mauritanica.csv",307,201
"Euphorbia_milii.csv",543,57
"Euphorbia_natalensis.csv",31,26
"Euphorbia_nyikae.csv",39,22
"Euphorbia_peplus.csv",9439,25
"Euphorbia_pervilleana.csv",32,23
"Euphorbia_polygona.csv",31,22
"Euphorbia_prostrata.csv",3201,45
"Euphorbia_pulcherrima.csv",737,26
"Euphorbia_pulvinata.csv",58,49
"Euphorbia_rhombifolia.csv",55,49
"Euphorbia_schinzii.csv",40,34
"Euphorbia_serpens.csv",1661,50
"Euphorbia_silenifolia.csv",52,42
"Euphorbia_stenoclada.csv",51,36
"Euphorbia_striata.csv",38,34
"Euphorbia_tenax.csv",29,23
"Euphorbia_terracina.csv",786,25
"Euphorbia_tetragona.csv",37,23
"Euphorbia_tetraptera.csv",86,64
"Euphorbia_tirucalli.csv",1008,279
"Euphorbia_triangularis.csv",88,63
"Euphorbia_tuberosa.csv",74,53
"Euphorbia_virosa.csv",67,52
"Euploca_ovalifolia.csv",400,86
"Euryops_lateriflorus.csv",48,39
"Euryops_speciosissimus.csv",32,24
"Euryops_tenuissimus.csv",28,22
"Euryops_virgineus.csv",52,32
"Eustachys_paspaloides.csv",59,36
"Eustegia_minuta.csv",27,25
"Evolvulus_alsinoides.csv",3724,153
"Evotella_carnosa.csv",38,30
"Exacum_exiguum.csv",25,21
"Exacum_quinquenervium.csv",59,28
"Excoecaria_bussei.csv",27,25
"Excoecaria_madagascariensis.csv",37,27
"Exomis_microphylla.csv",26,22
"Exotheca_abyssinica.csv",80,26
"Fabronia_pilifera.csv",63,38
"Fadogia_ancylantha.csv",56,39
"Fadogia_cienkowskii.csv",166,39
"Fadogia_homblei.csv",65,54
"Fadogia_stenophylla.csv",40,31
"Fadogia_triphylla.csv",86,73
"Faidherbia_albida.csv",535,85
"Falkia_repens.csv",67,51
"Faucherea_ambrensis.csv",25,22
"Faucherea_hexandra.csv",33,28
"Faucherea_laciniata.csv",25,22
"Faucherea_manongarivensis.csv",33,26
"Faucherea_parvifolia.csv",29,23
"Faucherea_thouvenotii.csv",46,39
"Faurea_forficuliflora.csv",69,53
"Faurea_rochetiana.csv",148,77
"Faurea_saligna.csv",158,111
"Felicia_amoena.csv",50,37
"Felicia_echinata.csv",62,36
"Felicia_fascicularis.csv",27,25
"Felicia_filifolia.csv",208,157
"Felicia_muricata.csv",130,110
"Felicia_tenella.csv",29,21
"Feretia_aeruginescens.csv",43,43
"Fernandoa_madagascariensis.csv",58,50
"Ferraria_crispa.csv",144,50
"Ferraria_ferrariola.csv",33,24
"Ferraria_variabilis.csv",74,60
"Festuca_scabra.csv",28,27
"Ficalhoa_laurifolia.csv",55,28
"Ficinia_bulbosa.csv",43,37
"Ficinia_deusta.csv",44,35
"Ficinia_lateralis.csv",38,30
"Ficinia_nigrescens.csv",89,71
"Ficinia_nodosa.csv",1111,40
"Ficinia_ramosissima.csv",45,40
"Ficus_abutilifolia.csv",203,78
"Ficus_antandronarum.csv",63,50
"Ficus_asperifolia.csv",277,25
"Ficus_botryoides.csv",35,31
"Ficus_brachyclada.csv",82,61
"Ficus_burtt-davyi.csv",47,37
"Ficus_capreifolia.csv",104,30
"Ficus_carica.csv",8510,27
"Ficus_cordata.csv",174,45
"Ficus_craterostoma.csv",71,24
"Ficus_exasperata.csv",423,41
"Ficus_glumosa.csv",569,66
"Ficus_grevei.csv",34,29
"Ficus_ilicina.csv",28,25
"Ficus_ingens.csv",386,116
"Ficus_lutea.csv",347,130
"Ficus_menabeensis.csv",43,34
"Ficus_natalensis.csv",246,58
"Ficus_pachyclada.csv",31,26
"Ficus_polita.csv",183,48
"Ficus_politoria.csv",144,101
"Ficus_polyphlebia.csv",48,40
"Ficus_reflexa.csv",196,116
"Ficus_sansibarica.csv",71,21
"Ficus_stuhlmannii.csv",29,25
"Ficus_sur.csv",884,188
"Ficus_sycomorus.csv",685,177
"Ficus_thonningii.csv",553,126
"Ficus_tiliifolia.csv",60,54
"Ficus_trichopoda.csv",177,30
"Ficus_vallis-choudae.csv",213,29
"Ficus_verruculosa.csv",46,27
"Filicium_decipiens.csv",192,23
"Fimbristylis_complanata.csv",587,27
"Fimbristylis_dichotoma.csv",4640,91
"Fimbristylis_ovata.csv",492,27
"Fimbristylis_squarrosa.csv",333,22
"Fingerhuthia_africana.csv",72,62
"Fissidens_ovatus.csv",61,42
"Fissidens_sciophyllus.csv",41,21
"Flacourtia_indica.csv",655,195
"Flagellaria_guineensis.csv",157,62
"Flagellaria_indica.csv",895,46
"Flaveria_bidentis.csv",222,71
"Flemingia_grahamiana.csv",58,24
"Floribundaria_floribunda.csv",210,34
"Floscopa_glomerata.csv",215,113
"Flueggea_virosa.csv",1909,157
"Foeniculum_vulgare.csv",7572,43
"Foetidia_obliqua.csv",26,21
"Forsskaolea_candida.csv",35,31
"Freesia_caryophyllacea.csv",28,22
"Freesia_corymbosa.csv",30,26
"Freesia_grandiflora.csv",52,47
"Freesia_laxa.csv",245,90
"Freesia_refracta.csv",128,22
"Freesia_viridis.csv",26,21
"Freylinia_lanceolata.csv",40,32
"Friesodielsia_obovata.csv",64,57
"Fuirena_ciliaris.csv",732,29
"Fuirena_hirsuta.csv",48,39
"Fuirena_pubescens.csv",129,53
"Fuirena_stricta.csv",108,30
"Fuirena_umbellata.csv",1343,77
"Fumaria_muralis.csv",2722,52
"Funaria_hygrometrica.csv",1467,25
"Furcraea_foetida.csv",342,73
"Gaertnera_arenaria.csv",56,40
"Gaertnera_guillotii.csv",37,27
"Gaertnera_macrostipula.csv",65,53
"Gaertnera_obovata.csv",110,82
"Gaertnera_phanerophlebia.csv",32,23
"Gaertnera_phyllosepala.csv",40,29
"Gaertnera_phyllostachya.csv",35,27
"Gagnebina_commersoniana.csv",78,66
"Galinsoga_parviflora.csv",5488,52
"Galinsoga_quadriradiata.csv",7450,24
"Galium_capense.csv",58,50
"Galium_thunbergianum.csv",42,21
"Galium_tomentosum.csv",28,27
"Gallienia_sclerophylla.csv",29,26
"Galopina_circaeoides.csv",28,26
"Galpinia_transvaalica.csv",31,25
"Gambeya_boiviniana.csv",72,59
"Garcinia_calcicola.csv",35,31
"Garcinia_decipiens.csv",40,32
"Garcinia_kingaensis.csv",21,21
"Garcinia_livingstonei.csv",210,87
"Garcinia_orthoclada.csv",52,40
"Garcinia_pauciflora.csv",42,37
"Garcinia_pervillei.csv",47,39
"Garcinia_smeathmannii.csv",269,23
"Garcinia_verrucosa.csv",124,91
"Garcinia_volkensii.csv",68,35
"Gardenia_imperialis.csv",174,55
"Gardenia_resiniflua.csv",51,43
"Gardenia_rutenbergiana.csv",65,55
"Gardenia_ternifolia.csv",654,87
"Gardenia_thunbergia.csv",33,28
"Gardenia_volkensii.csv",156,117
"Gazania_heterochaeta.csv",49,42
"Gazania_krebsiana.csv",252,204
"Gazania_lichtensteinii.csv",106,83
"Gazania_linearis.csv",515,50
"Gazania_pectinata.csv",38,24
"Gazania_rigens.csv",709,68
"Gazania_rigida.csv",29,24
"Gazania_serrata.csv",28,22
"Gazania_splendens.csv",52,21
"Geigeria_burkei.csv",51,47
"Geigeria_ornativa.csv",86,79
"Geissorhiza_aspera.csv",61,42
"Geissorhiza_heterostyla.csv",29,26
"Geissorhiza_ornithogaloides.csv",22,21
"Geissorhiza_ovata.csv",47,31
"Gelidium_pristoides.csv",30,25
"Geophila_obvallata.csv",276,62
"Geranium_arabicum.csv",122,31
"Geranium_incanum.csv",106,59
"Gerbera_ambigua.csv",121,102
"Gerbera_crocea.csv",34,26
"Gerbera_jamesonii.csv",60,39
"Gerbera_viridifolia.csv",70,41
"Gethyllis_ciliaris.csv",26,23
"Gethyllis_villosa.csv",48,40
"Gisekia_africana.csv",136,94
"Gisekia_pharnaceoides.csv",595,96
"Givotia_madagascariensis.csv",28,22
"Givotia_stipularis.csv",25,21
"Gladiolus_alatus.csv",94,60
"Gladiolus_atropurpureus.csv",59,39
"Gladiolus_brevifolius.csv",38,26
"Gladiolus_carinatus.csv",105,73
"Gladiolus_carneus.csv",105,35
"Gladiolus_crassifolius.csv",84,67
"Gladiolus_cunonius.csv",35,25
"Gladiolus_dalenii.csv",546,209
"Gladiolus_debilis.csv",36,22
"Gladiolus_ecklonii.csv",62,50
"Gladiolus_elliotii.csv",24,21
"Gladiolus_erectiflorus.csv",23,22
"Gladiolus_floribundus.csv",69,47
"Gladiolus_gracilis.csv",48,34
"Gladiolus_gregarius.csv",163,57
"Gladiolus_gueinzii.csv",71,25
"Gladiolus_liliaceus.csv",67,49
"Gladiolus_longicollis.csv",66,57
"Gladiolus_maculatus.csv",47,37
"Gladiolus_orchidiflorus.csv",42,32
"Gladiolus_papilio.csv",57,46
"Gladiolus_permeabilis.csv",115,96
"Gladiolus_rogersii.csv",63,43
"Gladiolus_scullyi.csv",32,25
"Gladiolus_sericeovillosus.csv",25,21
"Gladiolus_speciosus.csv",33,22
"Gladiolus_stellatus.csv",28,25
"Gladiolus_tristis.csv",139,50
"Gladiolus_venustus.csv",65,44
"Gladiolus_virescens.csv",37,31
"Gleditsia_triacanthos.csv",4729,27
"Gleichenia_polypodioides.csv",92,68
"Glinus_lotoides.csv",1131,34
"Glinus_oppositifolius.csv",563,50
"Gloriosa_modesta.csv",59,50
"Gloriosa_superba.csv",1450,323
"Glottiphyllum_depressum.csv",56,41
"Gloveria_integrifolia.csv",35,24
"Gmelina_arborea.csv",452,142
"Gnidia_anthylloides.csv",41,33
"Gnidia_caffra.csv",35,32
"Gnidia_capitata.csv",92,77
"Gnidia_chrysantha.csv",94,32
"Gnidia_daphnifolia.csv",46,30
"Gnidia_deserticola.csv",32,29
"Gnidia_juniperifolia.csv",64,45
"Gnidia_kraussiana.csv",244,117
"Gnidia_linearis.csv",58,42
"Gnidia_oppositifolia.csv",57,40
"Gnidia_polycephala.csv",48,46
"Gnidia_squarrosa.csv",33,22
"Gomphocarpus_cancellatus.csv",195,73
"Gomphocarpus_filiformis.csv",34,32
"Gomphocarpus_fruticosus.csv",1315,383
"Gomphocarpus_physocarpus.csv",1107,171
"Gomphocarpus_tomentosus.csv",58,55
"Gonialoe_variegata.csv",78,60
"Gorteria_alienata.csv",49,44
"Gorteria_diffusa.csv",62,44
"Gossypium_herbaceum.csv",136,48
"Gouania_callmanderi.csv",29,25
"Gouania_laxiflora.csv",41,32
"Gouania_lineata.csv",28,27
"Graderia_scabra.csv",78,68
"Grammatotheca_bergiana.csv",48,25
"Grandidiera_boivinii.csv",45,30
"Grangeria_porosa.csv",62,51
"Grevea_madagascariensis.csv",45,37
"Grevillea_banksii.csv",213,26
"Grevillea_robusta.csv",1818,122
"Grewia_apetala.csv",188,36
"Grewia_avellana.csv",29,27
